name,scenario,repetition,NumberofVehicles,Type,NodeID,TR,recAddress,x,y,MsgId,CH,Reroute,Speed,Hops,SumoDistance,MsgTime,DistanceToAccident,Delay
"BCN,200-,0",BCN,0,200,node,150,rx,-1,1357.27,414.043,56245784,176,0,8,5,1416.31,16.8547,800.5175388390938,4.402000000000001
"BCN,200-,2",BCN,2,200,node,121,rx,-1,1625.83,878.4580000000001,93795832,176,0,10,5,934.623,17.2544,643.385266542528,4.494400000000001
"BCN,150-,2",BCN,2,150,node,138,rx,-1,1076.69,1295.31,47312870,176,1,4,5,682.2230000000001,17.8544,146.71458993569797,5.6862999999999975
"BCN,200-,1",BCN,1,200,node,114,rx,-1,1124.7,1437.42,77189829,176,1,5,5,395.404,16.1544,298.6382175810726,3.872299999999999
"BCN,150-,1",BCN,1,150,node,76,rx,-1,1203.59,389.92900000000003,35157137,176,0,12,5,1439.59,19.3545,778.5595769631248,6.283600000000002
"BCN,150-,1",BCN,1,150,node,124,rx,-1,1281.36,336.61300000000006,35157137,176,0,5,5,1523.08,19.3545,849.4264139694502,6.283600000000002
"BCN,200-,2",BCN,2,200,node,10,rx,-1,1209.65,450.64099999999996,93795832,176,0,11,5,1451.74,17.2544,718.9225796711354,4.494400000000001
"BCN,200-,1",BCN,1,200,node,12,rx,-1,997.6519999999999,1486.35,77189829,176,0,9,5,718.538,16.1544,338.7332302623998,3.872299999999999
"BCN,150-,0",BCN,0,150,node,122,rx,-1,1394.72,1177.99,25079893,176,0,8,4,1082.2,19.8546,353.63676350176036,6.865500000000001
"BCN,200-,0",BCN,0,200,node,92,rx,-1,1310.87,366.501,56245784,176,0,11,5,1482.97,16.8547,828.2479785553359,4.402000000000001
"BCN,150-,2",BCN,2,150,node,102,rx,-1,893.802,1464.06,47312870,176,1,7,5,435.97,17.8544,342.58289896607516,5.6862999999999975
"BCN,200-,1",BCN,1,200,node,94,rx,-1,993.1210000000001,1500.34,77189829,176,0,10,5,574.812,16.1544,353.20475022428553,3.872299999999999
"BCN,200-,2",BCN,2,200,node,129,rx,-1,1645.48,898.819,93795832,176,0,8,5,962.8789999999999,17.2544,653.1604119823859,4.494400000000001
"BCN,150-,0",BCN,0,150,node,141,tx,-1,1180.87,611.737,25079893,176,0,3,1,1124.09,19.8912,555.998419987863,6.902100000000001
"BCN,150-,1",BCN,1,150,node,42,tx,-1,234.236,974.6189999999999,35157137,176,1,11,1,1131.17,19.3927,825.8784776932985,6.321800000000001
"BCN,150-,2",BCN,2,150,node,18,tx,-1,1567.88,1189.1,47312870,176,0,2,1,848.939,17.9662,530.408661788248,5.7981
"BCN,200-,0",BCN,0,200,node,113,rx,-1,1332.26,445.538,56245784,176,0,12,5,1450.58,16.8547,761.7968267090642,4.402000000000001
"BCN,150-,0",BCN,0,150,node,135,rx,-1,1197.1,628.372,25079893,176,0,5,5,1100.85,19.8915,544.3003980744458,6.9024
"BCN,150-,1",BCN,1,150,node,84,rx,-1,215.093,954.8969999999999,35157137,176,1,10,5,1158.67,19.3929,848.9333598922827,6.322000000000001
"BCN,200-,1",BCN,1,200,node,110,rx,-1,971.576,1485.9,77189829,176,1,11,5,692.45,16.1544,342.66904823167215,3.872299999999999
"BCN,200-,0",BCN,0,200,node,41,rx,-1,1384.65,442.23,56245784,176,0,12,5,1377.22,16.8547,786.2115901587816,4.402000000000001
"BCN,150-,2",BCN,2,150,node,87,rx,-1,1556.1,1187.33,47312870,176,0,11,7,850.197,17.9664,518.5375511956679,5.798299999999999
"BCN,200-,2",BCN,2,200,node,146,tx,-1,400.47,1471.78,93795832,176,1,10,1,841.687,17.2663,718.2076070329525,4.506300000000001
"BCN,150-,2",BCN,2,150,node,97,rx,-1,1530.71,1161.37,47312870,176,0,10,7,886.515,17.9664,492.11118672511395,5.798299999999999
"BCN,200-,0",BCN,0,200,node,163,rx,-1,1290.54,345.908,56245784,176,0,8,5,1511.91,16.8547,841.5362537668832,4.402000000000001
"BCN,200-,1",BCN,1,200,node,50,rx,-1,949.717,1485.52,77189829,176,0,11,5,670.5830000000001,16.1544,347.4428080547934,3.872299999999999
"BCN,150-,1",BCN,1,150,node,110,rx,-1,192.46200000000002,931.416,35157137,176,1,9,5,1191.31,19.3929,876.5600584101468,6.322000000000001
"BCN,150-,0",BCN,0,150,node,62,rx,-1,1213.56,645.241,25079893,176,0,6,5,1077.28,19.8915,533.2113098584839,6.9024
"BCN,200-,2",BCN,2,200,node,80,rx,-1,425.625,1472.66,93795832,176,1,11,4,816.5210000000001,17.2666,696.2199855110453,4.506600000000001
"BCN,150-,0",BCN,0,150,node,16,rx,-1,1032.43,739.7660000000001,25079893,176,0,11,5,1068.83,19.8915,410.50980224106706,6.9024
"BCN,200-,1",BCN,1,200,node,72,rx,-1,828.788,1504.29,77189829,176,0,11,5,739.091,16.1544,412.9735853102471,3.872299999999999
"BCN,150-,1",BCN,1,150,node,26,rx,-1,423.42,1190.44,35157137,176,0,9,5,1257.96,19.3929,618.8077886549263,6.322000000000001
"BCN,200-,0",BCN,0,200,node,179,rx,-1,1273.65,328.798,56245784,176,0,2,5,1535.94,16.8547,853.1667275767381,4.402000000000001
"BCN,150-,2",BCN,2,150,node,70,rx,-1,1628.41,1127.16,47312870,176,1,1,7,935.54,17.9664,590.3428368329711,5.798299999999999
"BCN,200-,2",BCN,2,200,node,173,rx,-1,362.97,1470.33,93795832,176,1,8,4,879.212,17.2666,751.2978445995968,4.506600000000001
"BCN,200-,2",BCN,2,200,node,140,rx,-1,486.224,1475.0,93795832,176,0,8,4,755.778,17.2666,644.3197050812587,4.506600000000001
"BCN,200-,0",BCN,0,200,node,53,rx,-1,1218.22,371.124,56245784,176,0,11,5,1465.13,16.8547,798.4968224082047,4.402000000000001
"BCN,150-,1",BCN,1,150,node,93,rx,-1,439.88300000000004,1207.44,35157137,176,0,7,5,1281.63,19.3929,603.7210281653273,6.322000000000001
"BCN,150-,0",BCN,0,150,node,10,rx,-1,971.221,783.04,25079893,176,0,12,5,1119.84,19.8915,373.9147952154342,6.9024
"BCN,200-,1",BCN,1,200,node,122,rx,-1,771.94,1502.9,77189829,176,0,7,5,795.959,16.1544,443.8685888863955,3.872299999999999
"BCN,150-,2",BCN,2,150,node,65,rx,-1,1649.67,1293.79,47312870,176,0,6,7,925.688,17.9664,626.8840821874487,5.798299999999999
"BCN,150-,2",BCN,2,150,node,67,rx,-1,1731.27,1030.0,47312870,176,0,2,7,1293.98,17.9664,703.5538673051267,5.798299999999999
"BCN,150-,0",BCN,0,150,node,44,rx,-1,971.834,798.7289999999999,25079893,176,0,9,5,1153.38,19.8915,358.40243787814853,6.9024
"BCN,200-,0",BCN,0,200,node,159,rx,-1,1427.84,539.749,56245784,176,0,4,5,1233.35,16.8547,721.8232041996156,4.402000000000001
"BCN,200-,2",BCN,2,200,node,86,rx,-1,260.38599999999997,1468.16,93795832,176,0,10,4,981.822,17.2666,844.3941951576883,4.506600000000001
"BCN,150-,1",BCN,1,150,node,118,rx,-1,460.152,1227.94,35157137,176,0,9,5,1310.46,19.3929,585.8697864235704,6.322000000000001
"BCN,200-,1",BCN,1,200,node,169,rx,-1,751.4010000000001,1502.4,77189829,176,0,2,5,816.505,16.1544,456.26261751429956,3.872299999999999
"BCN,150-,0",BCN,0,150,node,127,rx,-1,1379.11,820.945,25079893,176,0,0,5,845.265,19.8915,471.06723631027444,6.9024
"BCN,200-,2",BCN,2,200,node,23,rx,-1,542.427,1476.8,93795832,176,0,12,4,699.543,17.2666,597.4552431513176,4.506600000000001
"BCN,150-,2",BCN,2,150,node,116,rx,-1,1739.48,1022.59,47312870,176,0,2,7,1305.04,17.9664,712.9620696783244,5.798299999999999
"BCN,150-,1",BCN,1,150,node,88,tx,-1,1385.72,580.936,35157137,176,0,10,1,1172.56,19.4263,666.4658133437903,6.355400000000001
"BCN,200-,0",BCN,0,200,node,73,rx,-1,1413.45,553.8240000000001,56245784,176,0,9,5,1213.22,16.8547,702.2537851062108,4.402000000000001
"BCN,200-,1",BCN,1,200,node,116,tx,-1,198.11,937.2769999999999,77189829,176,1,10,1,1184.33,16.2378,870.2480972050441,3.9557
"BCN,150-,1",BCN,1,150,node,124,tx,-1,1281.36,336.61300000000006,35157137,176,0,5,1,1523.08,19.4402,849.4264139694502,6.369300000000001
"BCN,150-,2",BCN,2,150,node,111,rx,-1,1756.68,1003.53,47312870,176,1,6,7,1111.66,17.9664,733.5371338930292,5.798299999999999
"BCN,200-,2",BCN,2,200,node,54,rx,-1,725.51,1471.54,93795832,176,0,10,4,1021.69,17.2666,451.6130454271666,4.506600000000001
"BCN,200-,1",BCN,1,200,node,60,rx,-1,212.19299999999998,951.888,77189829,176,1,10,5,1164.02,16.2545,853.0816201589388,3.9724000000000004
"BCN,200-,0",BCN,0,200,node,56,rx,-1,1399.84,567.129,56245784,176,0,8,5,1194.19,16.8547,683.7810396325713,4.402000000000001
"BCN,150-,0",BCN,0,150,node,26,rx,-1,1388.17,824.2760000000001,25079893,176,0,0,5,833.576,19.8915,475.2993388970786,6.9024
"BCN,200-,2",BCN,2,200,node,97,tx,-1,1215.95,742.2869999999999,93795832,176,0,10,1,941.4730000000001,17.3052,442.94934465353936,4.5451999999999995
"BCN,200-,1",BCN,1,200,node,36,rx,-1,287.277,1042.54,77189829,176,0,10,5,1046.78,16.2545,762.2386441981276,3.9724000000000004
"BCN,150-,1",BCN,1,150,node,48,rx,-1,1370.57,595.818,35157137,176,0,5,6,1151.32,19.4544,645.9144280816151,6.3835
"BCN,150-,0",BCN,0,150,node,140,tx,-1,1048.87,1487.14,25079893,176,0,5,1,770.2669999999999,19.9755,337.0464011082154,6.9864
"BCN,150-,2",BCN,2,150,node,133,rx,-1,1775.12,985.336,47312870,176,0,2,7,1137.6,17.9664,755.4399186407875,5.798299999999999
"BCN,200-,0",BCN,0,200,node,130,rx,-1,1476.54,536.266,56245784,176,1,7,5,1245.66,16.8547,751.805385413007,4.402000000000001
"BCN,150-,2",BCN,2,150,node,122,rx,-1,1300.06,1315.57,47312870,176,0,5,7,664.387,17.9664,307.50772608180097,5.798299999999999
"BCN,200-,0",BCN,0,200,node,158,rx,-1,1334.21,627.148,56245784,176,0,8,5,1106.31,16.8547,598.8094587963687,4.402000000000001
"BCN,150-,0",BCN,0,150,node,34,rx,-1,1028.84,1500.68,25079893,176,0,11,5,539.6669999999999,19.9757,350.77375329405703,6.986599999999999
"BCN,200-,1",BCN,1,200,node,97,rx,-1,220.77599999999998,1080.82,77189829,176,0,10,5,1254.34,16.2545,824.0062906410363,3.9724000000000004
"BCN,150-,1",BCN,1,150,node,20,rx,-1,1362.15,613.752,35157137,176,0,10,6,1140.88,19.4544,626.1973332935873,6.3835
"BCN,200-,2",BCN,2,200,node,53,tx,-1,1291.39,530.5830000000001,93795832,176,0,12,1,1567.97,17.3107,667.4243123598359,4.550700000000001
"BCN,150-,2",BCN,2,150,node,88,rx,-1,1800.22,959.2180000000001,47312870,176,0,11,7,1173.83,17.9664,785.9782969420974,5.798299999999999
"BCN,200-,2",BCN,2,200,node,127,rx,-1,1326.99,568.03,93795832,176,0,9,5,1619.64,17.3544,647.6622568129163,4.5943999999999985
"BCN,200-,1",BCN,1,200,node,52,rx,-1,366.846,1123.32,77189829,176,0,11,5,1255.3,16.2545,675.5314177416176,3.9724000000000004
"BCN,200-,0",BCN,0,200,node,86,rx,-1,1502.86,563.191,56245784,176,1,11,5,1208.0,16.8547,745.9458486787094,4.402000000000001
"BCN,150-,0",BCN,0,150,node,132,rx,-1,999.7719999999999,1486.38,25079893,176,1,9,5,721.153,19.9757,338.88394306015743,6.986599999999999
"BCN,150-,1",BCN,1,150,node,112,rx,-1,1340.97,583.945,35157137,176,0,4,6,1639.08,19.4544,641.7962223517679,6.3835
"BCN,150-,2",BCN,2,150,node,88,tx,-1,1791.96,967.814,47312870,176,0,11,1,1161.91,18.1063,775.874373604387,5.9382
"BCN,150-,1",BCN,1,150,node,85,rx,-1,1313.05,553.366,35157137,176,0,12,6,1597.31,19.4544,656.9365492313545,6.3835
"BCN,200-,0",BCN,0,200,node,110,rx,-1,1557.38,617.554,56245784,176,0,5,5,1129.58,16.8547,740.7938941001067,4.402000000000001
"BCN,200-,1",BCN,1,200,node,128,rx,-1,384.514,758.7230000000001,77189829,176,0,1,5,937.785,16.2545,765.2198228123732,3.9724000000000004
"BCN,200-,2",BCN,2,200,node,111,rx,-1,1334.61,443.139,93795832,176,0,11,5,1447.44,17.3544,764.7147613594233,4.5943999999999985
"BCN,150-,0",BCN,0,150,node,54,rx,-1,1096.05,1502.12,25079893,176,0,8,5,472.43,19.9757,356.05872900407854,6.986599999999999
"BCN,150-,0",BCN,0,150,node,83,rx,-1,1125.35,1487.26,25079893,176,1,11,5,477.875,19.9757,347.20837965118284,6.986599999999999
"BCN,150-,1",BCN,1,150,node,24,rx,-1,1289.56,528.656,35157137,176,0,11,6,1563.21,19.4544,670.4457485852229,6.3835
"BCN,200-,1",BCN,1,200,node,177,rx,-1,379.44,749.05,77189829,176,0,1,5,950.378,16.2545,774.5518986485024,3.9724000000000004
"BCN,200-,2",BCN,2,200,node,10,rx,-1,1209.65,450.64099999999996,93795832,176,0,11,5,1451.74,17.3544,718.9225796711354,4.5943999999999985
"BCN,150-,2",BCN,2,150,node,79,tx,-1,455.454,1232.58,47312870,176,0,11,1,1096.05,18.1315,588.5282485454713,5.963399999999998
"BCN,200-,0",BCN,0,200,node,2,tx,-1,1396.61,648.841,56245784,176,0,9,1,1192.03,16.9045,613.74066140431,4.451799999999999
"BCN,150-,0",BCN,0,150,node,106,rx,-1,962.6410000000001,1499.89,25079893,176,0,8,5,605.819,19.9757,358.66073861101665,6.986599999999999
"BCN,200-,2",BCN,2,200,node,83,rx,-1,1394.79,452.61400000000003,93795832,176,0,12,5,1362.92,17.3544,781.1960538277185,4.5943999999999985
"BCN,150-,1",BCN,1,150,node,111,rx,-1,1303.17,661.9939999999999,35157137,176,0,12,6,1057.88,19.4544,555.1380789281168,6.3835
"BCN,200-,1",BCN,1,200,node,64,rx,-1,390.175,1165.6,77189829,176,0,10,5,1194.0,16.2545,651.8296918099082,3.9724000000000004
"BCN,150-,2",BCN,2,150,node,7,rx,-1,419.10400000000004,1185.99,47312870,176,0,12,5,1248.5,18.1543,620.4015647433523,5.986199999999998
"BCN,200-,0",BCN,0,200,node,47,tx,-1,1136.66,1426.2,56245784,176,0,12,1,379.723,16.9131,291.85129518300937,4.4604
"BCN,200-,2",BCN,2,200,node,115,rx,-1,1378.61,630.5169999999999,93795832,176,0,11,5,1166.56,17.3544,618.622506904655,4.5943999999999985
"BCN,150-,2",BCN,2,150,node,114,rx,-1,409.24199999999996,1185.29,47312870,176,0,6,5,1162.16,18.1543,630.2147579389109,5.986199999999998
"BCN,200-,1",BCN,1,200,node,18,rx,-1,413.606,1167.18,77189829,176,0,6,5,1191.26,16.2545,628.445131316967,3.9724000000000004
"BCN,150-,0",BCN,0,150,node,110,rx,-1,959.187,1485.68,25079893,176,1,12,5,680.552,19.9757,345.63204198829715,6.986599999999999
"BCN,200-,0",BCN,0,200,node,169,tx,-1,1459.8,1297.9,56245784,176,1,3,1,700.61,16.9185,442.88181685411297,4.4658000000000015
"BCN,150-,1",BCN,1,150,node,35,rx,-1,1402.36,460.358,35157137,176,0,12,6,1349.99,19.4544,779.7542961369305,6.3835
"BCN,150-,1",BCN,1,150,node,62,rx,-1,1282.47,677.556,35157137,176,0,11,6,1032.19,19.4544,531.7564462195074,6.3835
"BCN,200-,0",BCN,0,200,node,87,tx,-1,1100.4,1484.65,56245784,176,0,3,1,452.051,16.954,339.6393575544508,4.5013000000000005
"BCN,150-,2",BCN,2,150,node,86,rx,-1,431.12800000000004,1296.1,47312870,176,1,8,5,991.2080000000001,18.1543,624.0180535240949,5.986199999999998
"BCN,150-,0",BCN,0,150,node,64,rx,-1,955.497,1488.92,25079893,176,0,11,5,676.914,19.9757,349.6745345160268,6.986599999999999
"BCN,200-,2",BCN,2,200,node,85,rx,-1,1420.64,479.082,93795832,176,0,11,5,1325.92,17.3544,770.0263292797201,4.5943999999999985
"BCN,200-,1",BCN,1,200,node,169,tx,-1,751.4010000000001,1502.4,77189829,176,0,2,1,816.505,16.3131,456.26261751429956,4.030999999999999
"BCN,200-,1",BCN,1,200,node,50,tx,-1,949.717,1485.52,77189829,176,0,11,1,670.5830000000001,16.3131,347.4428080547934,4.030999999999999
"BCN,150-,2",BCN,2,150,node,76,rx,-1,387.093,1144.25,47312870,176,0,12,5,1221.67,18.1543,651.6342264560694,5.986199999999998
"BCN,200-,2",BCN,2,200,node,125,rx,-1,1400.69,652.997,93795832,176,0,10,5,1198.07,17.3544,612.5194533800538,4.5943999999999985
"BCN,200-,0",BCN,0,200,node,142,rx,-1,1434.48,1322.76,56245784,176,1,9,4,665.1310000000001,16.9544,428.5047748858816,4.5017
"BCN,150-,0",BCN,0,150,node,101,rx,-1,1165.22,1488.09,25079893,176,1,11,5,517.752,19.9757,359.6324881041754,6.986599999999999
"BCN,150-,1",BCN,1,150,node,27,rx,-1,1345.69,401.94599999999997,35157137,176,0,11,6,1431.35,19.4544,808.9520887395001,6.3835
"BCN,200-,0",BCN,0,200,node,71,rx,-1,1408.35,1348.4,56245784,176,1,10,4,628.52,16.9544,416.3194833298101,4.5017
"BCN,150-,0",BCN,0,150,node,55,rx,-1,928.564,1485.16,25079893,176,1,12,5,649.9259999999999,19.9757,353.74227264493004,6.986599999999999
"BCN,200-,1",BCN,1,200,node,77,tx,-1,1461.9,707.303,77189829,176,0,8,1,1279.2,16.3144,610.6482209496726,4.032299999999999
"BCN,200-,2",BCN,2,200,node,101,rx,-1,1213.42,380.381,93795832,176,0,9,5,1455.37,17.3544,788.2353686184094,4.5943999999999985
"BCN,150-,1",BCN,1,150,node,106,rx,-1,1314.42,370.089,35157137,176,0,10,6,1476.05,19.4544,827.699124235975,6.3835
"BCN,150-,2",BCN,2,150,node,110,rx,-1,361.755,1118.14,47312870,176,0,12,5,1258.12,18.1543,677.8336816100245,5.986199999999998
"BCN,200-,0",BCN,0,200,node,109,rx,-1,1511.96,1245.21,56245784,176,0,11,4,774.868,16.9544,479.1721865884957,4.5017
"BCN,150-,1",BCN,1,150,node,76,rx,-1,1203.59,389.92900000000003,35157137,176,0,12,6,1439.59,19.4544,778.5595769631248,6.3835
"BCN,200-,2",BCN,2,200,node,142,rx,-1,1229.46,364.79900000000004,93795832,176,0,10,5,1477.71,17.3544,807.018311205514,4.5943999999999985
"BCN,150-,2",BCN,2,150,node,22,rx,-1,589.113,1352.1,47312870,176,0,7,5,1040.96,18.1543,491.4171194708219,5.986199999999998
"BCN,150-,0",BCN,0,150,node,58,rx,-1,853.049,1504.7,25079893,176,0,11,5,715.347,19.9757,401.8322370853289,6.986599999999999
"BCN,200-,1",BCN,1,200,node,176,tx,-1,865.137,1050.16,77189829,176,0,0,1,970.8810000000001,16.3468,203.2007351093986,4.064700000000002
"BCN,200-,1",BCN,1,200,node,110,rx,-1,971.576,1485.9,77189829,176,1,11,4,692.45,16.3544,342.66904823167215,4.0722999999999985
"BCN,200-,2",BCN,2,200,node,156,rx,-1,1416.68,669.2810000000001,93795832,176,0,6,5,1220.9,17.3544,609.0766218966214,4.5943999999999985
"BCN,200-,0",BCN,0,200,node,141,rx,-1,1536.08,1220.94,56245784,176,0,9,4,809.08,16.9544,498.8088336226615,4.5017
"BCN,150-,0",BCN,0,150,node,119,tx,-1,1420.12,547.294,25079893,176,0,5,1,1222.33,19.9993,711.5378117542314,7.010200000000001
"BCN,150-,2",BCN,2,150,node,62,rx,-1,305.443,1060.66,47312870,176,0,11,5,1016.71,18.1543,739.0851585500822,5.986199999999998
"BCN,150-,1",BCN,1,150,node,124,rx,-1,1281.36,336.61300000000006,35157137,176,0,5,6,1523.08,19.4544,849.4264139694502,6.3835
"BCN,150-,1",BCN,1,150,node,106,rx,-1,1314.42,370.089,35157137,176,0,10,6,1476.05,19.4547,827.699124235975,6.383799999999999
"BCN,150-,2",BCN,2,150,node,25,rx,-1,227.28900000000002,1089.03,47312870,176,0,12,5,1239.43,18.1543,813.937022158963,5.986199999999998
"BCN,150-,0",BCN,0,150,node,111,rx,-1,1406.35,560.758,25079893,176,0,7,6,1203.08,19.9996,692.8307921159393,7.0105
"BCN,200-,1",BCN,1,200,node,94,rx,-1,993.1210000000001,1500.34,77189829,176,0,10,4,574.812,16.3544,353.20475022428553,4.0722999999999985
"BCN,200-,2",BCN,2,200,node,136,rx,-1,1484.61,544.528,93795832,176,1,9,5,1234.32,17.3544,749.5978419285902,4.5943999999999985
"BCN,200-,0",BCN,0,200,node,180,rx,-1,1391.52,1212.42,56245784,176,0,1,4,608.445,16.9544,354.713518913503,4.5017
"BCN,150-,1",BCN,1,150,node,27,rx,-1,1345.69,401.94599999999997,35157137,176,0,11,6,1431.35,19.4547,808.9520887395001,6.383799999999999
"BCN,150-,0",BCN,0,150,node,33,rx,-1,1391.88,574.909,25079893,176,0,8,6,1182.84,19.9996,673.2041317468277,7.0105
"BCN,200-,0",BCN,0,200,node,161,rx,-1,1379.54,1200.77,56245784,176,0,3,4,591.738,16.9544,340.9991460399865,4.5017
"BCN,150-,2",BCN,2,150,node,45,rx,-1,227.27599999999998,967.538,47312870,176,1,10,5,1137.84,18.1543,832.4462653168673,5.986199999999998
"BCN,200-,2",BCN,2,200,node,18,rx,-1,1433.09,685.99,93795832,176,0,11,5,1244.32,17.3544,606.4187801346524,4.5943999999999985
"BCN,200-,1",BCN,1,200,node,12,rx,-1,997.6519999999999,1486.35,77189829,176,0,9,4,718.538,16.3544,338.7332302623998,4.0722999999999985
"BCN,200-,1",BCN,1,200,node,130,rx,-1,1030.77,1486.91,77189829,176,0,10,4,751.625,16.3544,336.5817636176982,4.0722999999999985
"BCN,150-,0",BCN,0,150,node,9,rx,-1,1442.73,501.69,25079893,176,0,12,6,1293.88,19.9996,762.2031510037202,7.0105
"BCN,200-,0",BCN,0,200,node,55,rx,-1,1362.45,1183.51,56245784,176,0,5,4,567.4540000000001,16.9544,321.85813971375666,4.5017
"BCN,150-,2",BCN,2,150,node,133,rx,-1,1772.46,988.0989999999999,47312870,176,0,3,7,1133.76,18.1544,752.2342262360839,5.986299999999998
"BCN,200-,2",BCN,2,200,node,120,rx,-1,1462.32,708.625,93795832,176,0,4,5,1281.59,17.3544,609.0529977965791,4.5943999999999985
"BCN,150-,1",BCN,1,150,node,76,rx,-1,1203.59,389.92900000000003,35157137,176,0,12,6,1439.59,19.4547,778.5595769631248,6.383799999999999
"BCN,200-,0",BCN,0,200,node,57,rx,-1,1568.88,1188.08,56245784,176,0,0,4,855.512,16.9544,527.9144783958858,4.5017
"BCN,150-,1",BCN,1,150,node,35,rx,-1,1402.36,460.358,35157137,176,0,12,6,1349.99,19.4547,779.7542961369305,6.383799999999999
"BCN,200-,1",BCN,1,200,node,102,rx,-1,864.448,1434.12,77189829,176,1,10,4,398.469,16.3544,334.51308797115837,4.0722999999999985
"BCN,150-,2",BCN,2,150,node,99,rx,-1,1818.74,941.6510000000001,47312870,176,0,12,7,1199.37,18.1544,808.3634232701278,5.986299999999998
"BCN,200-,2",BCN,2,200,node,183,rx,-1,1258.9,700.53,93795832,176,0,2,4,1001.38,17.3545,498.72912186877556,4.594500000000002
"BCN,150-,0",BCN,0,150,node,79,rx,-1,1377.88,588.633,25079893,176,0,8,6,1163.22,19.9996,654.2224864134525,7.0105
"BCN,200-,2",BCN,2,200,node,68,rx,-1,1292.43,672.459,93795832,176,0,11,4,1044.99,17.3545,538.8707808009264,4.594500000000002
"BCN,200-,1",BCN,1,200,node,72,rx,-1,828.788,1504.29,77189829,176,0,11,4,739.091,16.3544,412.9735853102471,4.0722999999999985
"BCN,150-,2",BCN,2,150,node,111,rx,-1,1750.61,1001.03,47312870,176,1,7,7,1104.23,18.1544,728.1163773051666,5.986299999999998
"BCN,150-,0",BCN,0,150,node,20,rx,-1,1400.27,458.225,25079893,176,0,10,6,1354.64,19.9996,779.1036467152493,7.0105
"BCN,150-,1",BCN,1,150,node,24,rx,-1,1289.56,528.656,35157137,176,0,11,6,1563.21,19.4547,670.4457485852229,6.383799999999999
"BCN,200-,0",BCN,0,200,node,90,rx,-1,1353.03,1173.71,56245784,176,0,3,4,553.861,16.9544,311.59262844297206,4.5017
"BCN,200-,0",BCN,0,200,node,155,rx,-1,1332.58,1421.3,56245784,176,0,8,4,523.17,16.9544,397.2877064546548,4.5017
"BCN,200-,1",BCN,1,200,node,6,rx,-1,1082.5,1501.75,77189829,176,0,9,4,485.49699999999996,16.3544,353.5867453680921,4.0722999999999985
"BCN,150-,0",BCN,0,150,node,77,rx,-1,1283.3,521.712,25079893,176,0,11,6,1555.5,19.9996,673.1164409699113,7.0105
"BCN,150-,1",BCN,1,150,node,85,rx,-1,1313.05,553.366,35157137,176,0,12,6,1597.31,19.4547,656.9365492313545,6.383799999999999
"BCN,200-,2",BCN,2,200,node,150,rx,-1,1321.24,639.784,93795832,176,0,11,4,1088.42,17.3545,581.2736776046202,4.594500000000002
"BCN,150-,2",BCN,2,150,node,116,rx,-1,1737.53,1024.35,47312870,176,0,2,7,1302.42,18.1544,710.7231700880448,5.986299999999998
"BCN,200-,0",BCN,0,200,node,135,rx,-1,1336.86,1156.9,56245784,176,0,7,4,530.536,16.9544,294.60058129609996,4.5017
"BCN,200-,1",BCN,1,200,node,100,rx,-1,1100.39,1488.28,77189829,176,0,5,4,454.964,16.3544,342.80876082737444,4.0722999999999985
"BCN,150-,0",BCN,0,150,node,6,rx,-1,1273.64,690.775,25079893,176,0,11,6,1018.31,19.9996,514.4009232349803,7.0105
"BCN,150-,2",BCN,2,150,node,67,rx,-1,1729.87,1031.26,47312870,176,0,1,7,1292.1,18.1544,701.9549747669004,5.986299999999998
"BCN,200-,2",BCN,2,200,node,119,rx,-1,984.8760000000001,983.836,93795832,176,0,5,4,598.856,17.3545,175.73656868164906,4.594500000000002
"BCN,150-,1",BCN,1,150,node,112,rx,-1,1340.97,583.945,35157137,176,0,4,6,1639.08,19.4547,641.7962223517679,6.383799999999999
"BCN,200-,2",BCN,2,200,node,55,tx,-1,441.55800000000005,1218.54,93795832,176,0,10,1,1121.15,17.3568,604.8439559291305,4.5968
